"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-01 ~ 2024-08-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"143","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","전세","59.8800","202408","31","31,500","0","13","2023","인계로 20","202409~202609","갱신","사용","30,000","0","아파트"
"144","경상북도 포항시 북구 두호동","1022","1022","0000","두호SK뷰푸르지오1단지","월세","74.9900","202408","31","2,000","90","7","2020","두호로 66","202410~202610","신규","-","","","아파트"
"145","경상남도 창원시 진해구 석동","232","0232","0000","진해자이","전세","84.9407","202408","31","27,000","0","2","2006","동진로21번길 26","202411~202611","신규","-","","","아파트"
"146","경상남도 창원시 진해구 석동","232","0232","0000","진해자이","월세","125.3181","202408","31","10,000","110","3","2006","동진로21번길 26","202410~202610","신규","-","","","아파트"
"147","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","전세","59.4045","202408","31","10,000","0","14","2003","중흥로 148","202410~202610","신규","-","","","아파트"
"148","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","전세","59.9187","202408","31","14,000","0","8","2003","중흥로 148","202409~202609","신규","-","","","아파트"
"149","충청북도 청주시 상당구 용암동","2542","2542","0000","중흥마을부영(2542-0)","전세","59.9870","202408","31","15,600","0","8","2003","중흥로 173","202410~202610","신규","-","","","아파트"
"150","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","전세","116.6434","202408","31","45,000","0","9","2019","중고개로 140","202410~202610","신규","-","","","아파트"
"151","경상북도 포항시 북구 두호동","1041-5","1041","0005","해맞이타운가동","월세","65.7900","202408","31","3,000","25","2","1987","삼호로203번길 6-5","202410~202610","신규","-","","","아파트"
"152","경기도 수원시 장안구 조원동","925","0925","0000","더샵광교산퍼스트파크","전세","59.9900","202408","31","35,000","0","21","2022","송정로 190","202409~202608","갱신","-","35,000","0","아파트"
"153","경기도 용인시 처인구 남사읍 아곡리","681","0681","0000","e편한세상용인한숲시티5단지","전세","84.6580","202408","31","21,000","0","15","2018","한숲로 83","202410~202610","신규","-","","","아파트"
"154","경기도 용인시 처인구 남사읍 아곡리","681","0681","0000","e편한세상용인한숲시티5단지","전세","97.9460","202408","31","39,000","0","12","2018","한숲로 83","-","-","-","","","아파트"
"155","경기도 용인시 처인구 남사읍 아곡리","681","0681","0000","e편한세상용인한숲시티5단지","월세","84.6580","202408","31","3,000","100","25","2018","한숲로 83","-","-","-","","","아파트"
"156","경기도 용인시 처인구 남사읍 아곡리","681","0681","0000","e편한세상용인한숲시티5단지","월세","84.6580","202408","31","3,000","100","25","2018","한숲로 83","202410~202610","신규","-","","","아파트"
"157","경기도 수원시 영통구 망포동","723","0723","0000","한양수자인","전세","84.9850","202408","31","49,000","0","1","2013","영통로154번길 56","202412~202612","신규","-","","","아파트"
"158","경기도 성남시 분당구 서현동","308","0308","0000","효자촌(화성)","전세","70.6860","202408","31","53,000","0","24","1994","불정로 362","202410~202610","신규","-","","","아파트"
"159","경기도 성남시 분당구 서현동","301","0301","0000","효자촌(삼환)","전세","84.1570","202408","31","60,000","0","2","1993","불정로 361","202412~202612","신규","-","","","아파트"
"160","경기도 성남시 분당구 서현동","301","0301","0000","효자촌(삼환)","전세","84.1570","202408","31","60,000","0","2","1993","불정로 361","-","-","-","","","아파트"
"161","서울특별시 강남구 개포동","1282","1282","0000","개포래미안포레스트","전세","112.7300","202408","31","190,000","0","4","2020","개포로 264","202412~202612","갱신","사용","190,000","0","아파트"
"162","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","전세","74.9900","202408","31","35,000","0","7","2021","고등로 15","202409~202609","갱신","사용","35,000","0","아파트"
"163","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","전세","74.9900","202408","31","35,000","0","7","2021","고등로 15","202409~202609","갱신","사용","35,000","0","아파트"
"164","경상북도 포항시 북구 창포동","645","0645","0000","창포주공1단지아파트","월세","41.8500","202408","31","500","40","5","1994","새천년대로1075번길 10","202409~202609","신규","-","","","아파트"
"165","경기도 수원시 영통구 망포동","723","0723","0000","한양수자인","전세","84.9850","202408","31","49,000","0","1","2013","영통로154번길 56","202501~202701","신규","-","","","아파트"
"166","경기도 수원시 영통구 망포동","723","0723","0000","한양수자인","전세","84.9850","202408","31","49,000","0","1","2013","영통로154번길 56","202501~202701","신규","-","","","아파트"
"167","경기도 수원시 영통구 망포동","728","0728","0000","힐스테이트영통","전세","84.5303","202408","31","60,000","0","8","2017","덕영대로 1462-14","202409~202609","갱신","사용","60,000","0","아파트"
"168","경기도 수원시 영통구 망포동","766","0766","0000","영통아이파크캐슬1단지","전세","84.6900","202408","31","59,000","0","2","2019","덕영대로 1410","202411~202611","신규","-","","","아파트"
"169","경기도 수원시 영통구 망포동","766","0766","0000","영통아이파크캐슬1단지","전세","84.6900","202408","31","59,000","0","2","2019","덕영대로 1410","202411~202611","신규","-","","","아파트"
"170","경기도 수원시 영통구 망포동","766","0766","0000","영통아이파크캐슬1단지","전세","84.6900","202408","31","52,500","0","23","2019","덕영대로 1410","202409~202702","갱신","사용","50,000","0","아파트"
"171","경기도 수원시 영통구 망포동","766","0766","0000","영통아이파크캐슬1단지","월세","59.8300","202408","31","5,000","160","3","2019","덕영대로 1410","202410~202610","신규","-","","","아파트"
"172","경기도 수원시 영통구 망포동","488","0488","0000","늘푸른벽산","전세","84.9250","202408","31","29,900","0","17","2000","영통로90번길 4-27","202409~202609","갱신","사용","29,900","0","아파트"
"173","서울특별시 강남구 개포동","1282","1282","0000","개포래미안포레스트","전세","84.9000","202408","31","124,000","0","5","2020","개포로 264","-","-","-","","","아파트"
"174","충청북도 청주시 흥덕구 문암동","213","0213","0000","청주테크노폴리스신영지웰푸르지오","전세","59.8893","202408","31","26,250","0","18","2022","송화로 229","202411~202609","갱신","사용","25,000","0","아파트"
"175","충청북도 청주시 흥덕구 문암동","213","0213","0000","청주테크노폴리스신영지웰푸르지오","전세","59.9721","202408","31","27,300","0","5","2022","송화로 229","202411~202611","갱신","사용","26,000","0","아파트"
"176","서울특별시 강남구 개포동","1282","1282","0000","개포래미안포레스트","월세","59.9200","202408","31","40,000","260","9","2020","개포로 264","202410~202610","갱신","-","30,000","280","아파트"
"177","서울특별시 강남구 개포동","654","0654","0000","현대2","전세","84.8100","202408","31","90,000","0","1","1986","언주로 107","202501~202701","신규","-","","","아파트"
"178","서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","전세","53.0600","202408","31","44,110","0","2","1983","개포로 516","202412~202612","갱신","-","44,100","0","아파트"
"179","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","전세","39.5300","202408","31","32,300","0","3","1992","개포로109길 9","202411~202511","갱신","-","30,800","0","아파트"
"180","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","월세","39.5300","202408","31","10,000","110","6","1992","개포로109길 9","202411~202611","신규","-","","","아파트"
"181","경상남도 창원시 의창구 북면 동전리","128","0128","0000","창원동전월드메르디앙","월세","67.6322","202408","31","2,000","55","6","2016","동전로224번길 3","202409~202609","신규","-","","","아파트"
"182","충청남도 천안시 동남구 목천읍 신계리","166-36","0166","0036","목천신도브래뉴2차","월세","74.5700","202408","31","1,000","70","2","2005","목천안터2길 19","202409~202609","신규","-","","","아파트"
"183","서울특별시 강남구 논현동","276-1","0276","0001","아크로힐스논현","전세","84.0740","202408","31","120,000","0","4","2014","언주로 604","202410~202610","신규","-","","","아파트"
"184","서울특별시 강남구 논현동","105-4","0105","0004","한진로즈힐","전세","84.9400","202408","31","82,000","0","9","2004","도산대로46길 21","202409~202609","신규","-","","","아파트"
"185","서울특별시 강남구 논현동","105-4","0105","0004","한진로즈힐","전세","84.9400","202408","31","82,000","0","5","2004","도산대로46길 21","202410~202610","신규","-","","","아파트"
"186","서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","월세","39.5300","202408","31","10,000","120","15","1992","개포로109길 21","202410~202610","신규","-","","","아파트"
"187","서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","전세","51.1200","202408","31","48,000","0","2","1992","개포로109길 21","202409~202609","신규","-","","","아파트"
"188","서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","월세","39.5300","202408","31","10,000","120","15","1992","개포로109길 21","-","-","-","","","아파트"
"189","서울특별시 강남구 일원동","711","0711","0000","수서","전세","39.9800","202408","31","32,400","0","13","1992","양재대로55길 12","202410~202610","갱신","-","30,870","0","아파트"
"190","서울특별시 강남구 일원동","719","0719","0000","푸른마을아파트101동~111동","전세","84.9300","202408","31","90,000","0","13","1994","일원로14길 25","202410~202610","신규","-","","","아파트"
"191","서울특별시 강남구 일원동","719","0719","0000","푸른마을아파트101동~111동","전세","84.9300","202408","31","90,000","0","13","1994","일원로14길 25","202410~202610","신규","-","","","아파트"
"192","서울특별시 강남구 일원동","741","0741","0000","래미안 개포 루체하임","전세","59.9800","202408","31","130,000","0","21","2018","개포로110길 50","202410~202610","신규","-","","","아파트"
"193","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","전세","84.9150","202408","31","39,000","0","5","2009","화양로50번길 30","202410~202610","신규","-","","","아파트"
"194","경상북도 포항시 북구 흥해읍 이인리","가-","0000","0000","한화포레나포항","월세","84.5162","202408","31","2,000","85","17","2024","이인로 90","202410~202610","신규","-","","","아파트"
"195","경기도 고양시 덕양구 지축동","915","0915","0000","지축역중흥S-클래스북한산파크뷰","전세","84.9664","202408","31","53,000","0","8","2020","오부자로 77","202409~202604","신규","-","","","아파트"
"196","경기도 수원시 팔달구 화서동","674-1","0674","0001","꽃뫼마을풍림","전세","59.9600","202408","31","30,000","0","16","1999","수성로157번길 75","202410~202610","신규","-","","","아파트"
"197","경기도 수원시 팔달구 화서동","706","0706","0000","꽃뫼버들마을진흥","전세","59.9600","202408","31","30,000","0","14","2002","화산로 57","202409~202609","신규","-","","","아파트"
"198","경기도 수원시 팔달구 화서동","646","0646","0000","화서주공3단지","전세","84.7900","202408","31","32,000","0","10","1997","덕영대로697번길 47","202409~202609","갱신","-","31,000","0","아파트"
"199","경상남도 창원시 진해구 자은동","911","0911","0000","성원","전세","39.7500","202408","31","7,200","0","5","1995","냉천로108번길 6","202410~202610","신규","-","","","아파트"
"200","세종특별자치시  고운동","2112","2112","0000","가락마을18단지","전세","100.8986","202408","31","25,000","0","17","2018","마음안1로 139","202410~202610","신규","-","","","아파트"
"201","경상남도 창원시 진해구 장천동","119-12","0119","0012","진해장천대동다:숲","전세","84.8242","202408","31","23,000","0","9","2007","행암로 25","202411~202611","신규","-","","","아파트"
